ndvi_4_month,ndvi_5_month,ndvi_6_month,ndvi_7_month,ndvi_8_month,elevation_contour,soil_name_Аллювиальные луговые тугайных лесов и кустарников,soil_name_Горно-долинные каштановые и темно-каштановые,"soil_name_Горно-долинные светло-каштановые, местами в сочетании с лугово-светло-каштановыми слабозасоленными",soil_name_Горные светло-каштановые,soil_name_Комплекс лугово-сероземных и сероземно-луговых солончаковатых (25-30%) и солонцеватых (25-30%),"soil_name_Комплекс сероземно-луговых и луговых (сазовых) солончаковатых (15-30%) и солонцеватых (15-30%), местами вторично засоленных",soil_name_Лугово-сероземные в сочетании с сероземами северными (малокарбонатными) обыкновенными,soil_name_Луговые и лугово-болотные,"soil_name_Сероземно-луговые, местами солончаковатые",soil_name_Сероземы северные (малокарбонатные) обыкновенные,soil_name_Сероземы северные (малокарбонатные) светлые вторично засоленные и заболоченные,"soil_name_Сероземы северные (малокарбонатные) светлые, местами слабо- и среднесолончаковатые",district_name_Chui district,district_name_Kemin district,district_name_Moskva district,district_name_Panfilov district,district_name_Sokuluk district,district_name_Yssyk-Ata district,district_name_Zhayil district,target
-0.0002500000000000002,0.1072,-0.027000000000000003,-0.08180000000000001,-0.034875,605,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,5
0.005,0.012,0.04750000000000001,0.075,0.0855,635,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,5
-0.03425,0.01625,0.03275000000000001,0.08125,0.20550000000000002,1115,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,4
0.018750000000000003,0.13724999999999998,0.134,0.10300000000000001,0.027249999999999996,649,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,5
0.15125,0.29700000000000004,0.09525,0.075,-0.011250000000000003,633,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,5
-0.05,0.005250000000000001,0.09425,0.10775000000000001,0.42525,937,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,2
0.0005000000000000004,0.212,0.15075,0.009500000000000001,-0.007500000000000007,664,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,5
-0.013999999999999995,0.23424999999999999,0.16975,0.0685,0.0755,760,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
-0.010500000000000002,0.20825000000000002,0.198,0.028,-0.022,756,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3
0.05025,0.0475,0.22000000000000003,0.347,0.331,726,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,3
-0.005250000000000001,0.015499999999999996,0.02175,0.13075,0.19774999999999998,655,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,4
0.099,0.23249999999999998,0.16475,0.20550000000000002,0.11,599,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
0.043250000000000004,0.046,0.0245,0.03475,0.005999999999999999,963,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0.011999999999999997,0.0616,0.11599999999999999,0.0305,-0.006500000000000002,712,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,3
-0.013749999999999998,0.11775000000000001,0.0285,-0.024750000000000005,-0.03125,673,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5
0.0012500000000000011,0.07875,0.10875,0.18800000000000003,0.197,657,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,4
0.004000000000000002,0.15450000000000003,0.201,0.1755,0.18975,651,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,4
0.013250000000000001,0.0935,0.034,-0.0037500000000000033,-0.00425,576,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3
0.017,0.043,0.0345,0.01975,0.0015000000000000013,735,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,4
-0.0017499999999999998,0.035250000000000004,-0.009000000000000005,-0.01175,-0.0175,1008,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,5
0.03025,0.40925,0.252,-0.010499999999999995,-0.0255,756,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5
0.04625,0.1385,0.01225,-0.002250000000000002,-0.014999999999999998,599,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3
0.0019999999999999983,0.00020000000000000017,0.1772,0.35,0.318625,737,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,4
0.0055,0.17275,0.17775,0.07024999999999999,-0.003499999999999996,633,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,5
-0.0115,0.016249999999999997,0.02,0.058499999999999996,0.128,937,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,4
-0.01375,0.0025000000000000022,0.2415,0.2655,0.26525,746,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
0.20725,0.37725,0.21525000000000002,0.013499999999999998,0.0030000000000000027,690,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3
-0.006749999999999999,0.01825,0.10925,0.04925,0.005500000000000001,1559,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6
-0.004750000000000001,0.015250000000000001,0.10775000000000001,0.14300000000000002,0.135,683,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4
0.13675,0.1815,0.028999999999999998,0.009499999999999998,-0.0105,682,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,5
0.018999999999999996,0.08475,0.013,0.0037500000000000016,-0.010999999999999996,625,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3
-0.0029999999999999975,0.0002499999999999985,0.085,0.017749999999999995,0.006749999999999996,767,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6
0.122,0.24875,0.164,0.19925,0.15625,813,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
-0.004,0.015999999999999993,0.04475,0.1415,0.1515,671,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,4
0.10800000000000001,0.2345,0.061250000000000006,0.029999999999999992,-0.006999999999999992,595,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3
0.0055,0.053000000000000005,0.08800000000000001,0.029,0.01175,918,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3
0.002999999999999999,0.1435,0.02525,-0.0345,-0.03275,585,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,5
0.014250000000000002,0.18625,0.2455,0.0715,-0.0205,1216,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
0.0,0.002,0.00425,0.0165,0.04375,720,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,4
0.028499999999999998,0.13549999999999998,0.16499999999999998,0.0755,0.017750000000000002,966,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3
0.0142,-0.008799999999999999,0.023400000000000004,0.210875,0.3315,737,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,4
-0.0020000000000000005,0.0075,0.0055,-0.002,-0.00375,1024,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5
0.134,0.22849999999999998,0.09175,0.038250000000000006,-0.0085,626,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4
-0.0022499999999999985,0.027999999999999997,0.07325000000000001,0.148,0.132,697,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4
0.0255,0.2935,0.2105,-0.017249999999999995,-0.03900000000000001,913,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5
-0.010500000000000004,0.02025000000000001,0.10200000000000001,0.19275000000000003,0.18225000000000002,696,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4
-0.00775,0.003250000000000003,0.0615,0.1625,0.168,609,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6
-0.0326,-0.0156,-0.007199999999999998,-0.035750000000000004,-0.036,600,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,5
-0.002999999999999999,0.009000000000000001,0.0155,0.0245,0.03975,940,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,5
-0.003749999999999998,0.028,0.00425,-0.008000000000000002,-0.0145,1008,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,3
-0.013,0.049,-0.00425,-0.03325,-0.04674999999999999,610,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,5
0.0065,0.04750000000000001,0.022000000000000002,-0.01075,-0.02,708,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,5
0.02,0.07425000000000001,0.019249999999999996,0.0035000000000000005,-0.002999999999999999,594,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3
-0.0002500000000000002,0.05,0.10975,0.34875,0.404,644,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,4
0.0065,0.01125,0.013,0.01725,0.01625,770,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
-0.0025000000000000005,0.007249999999999999,0.0795,0.06425,0.002749999999999999,1253,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
-0.004749999999999999,0.0012499999999999994,0.10625,0.16899999999999998,0.1405,677,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2
0.07150000000000001,0.08125,0.0002500000000000002,-0.0022500000000000003,-0.012,628,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3
0.00975,0.0335,0.035,0.010000000000000002,0.002,939,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
-0.0398,-0.0338,-0.0012000000000000066,-0.022625,-0.037750000000000006,605,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3
0.0019999999999999983,0.005249999999999994,0.0,-0.0010000000000000009,0.022250000000000002,696,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2
0.011250000000000001,0.014750000000000001,0.2385,0.237,0.0405,623,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6
-0.00775,0.059000000000000004,0.0010000000000000009,-0.019,-0.02525,1012,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,3
0.0014999999999999979,0.12975,0.2825,0.13325,-0.010000000000000009,1275,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5
0.052750000000000005,0.17975000000000002,0.05499999999999999,-0.0034999999999999996,-0.00875,773,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3
-0.003250000000000001,0.0025000000000000005,0.052000000000000005,0.11400000000000002,0.11850000000000001,629,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4
0.39775,0.378,0.31,0.164,0.36525,664,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3
-0.0125,0.133,0.41674999999999995,0.47975,0.48825,746,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
-0.00625,0.01725,0.007499999999999998,-0.006750000000000001,-0.01025,1002,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,3
0.03975,0.038000000000000006,0.032999999999999995,0.0665,0.11725000000000001,1085,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,5
0.42125,0.46950000000000003,0.31825,0.018750000000000003,0.0545,701,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5
-0.0226,0.05933333333333333,0.0538,0.080625,0.088,687,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,5
0.022999999999999996,0.08424999999999999,-0.010999999999999996,-0.026249999999999996,-0.03475,663,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3
-0.015500000000000003,0.15575,0.10675,0.005999999999999998,-0.01775,687,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5
0.023,0.05700000000000001,0.019500000000000003,-0.00825,-0.00775,763,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3
0.0,0.013800000000000002,0.0029999999999999983,-0.0072499999999999995,-0.0115,784,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5
-0.013750000000000005,0.06625,-0.007749999999999993,-0.0335,-0.04525,1071,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,4
0.0264,0.09180000000000002,-0.011199999999999998,-0.0019999999999999983,-0.0027500000000000024,587,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1
0.05675,0.2955,0.17049999999999998,0.023249999999999993,-0.007000000000000006,742,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3
-0.0002500000000000002,0.020999999999999998,0.0815,0.1835,0.21550000000000002,664,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,4
0.00375,0.20675,0.10325000000000001,-0.031,-0.045000000000000005,819,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,5
-0.0015000000000000005,0.0022500000000000003,0.0165,0.024,0.06575,720,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2
0.0024999999999999988,0.183,0.15,0.049199999999999994,-0.008875000000000001,687,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,5
0.002499999999999997,0.15975,0.05450000000000001,0.0072499999999999995,-0.014,622,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3
0.005500000000000002,0.012,0.052000000000000005,0.0205,0.059250000000000004,977,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,2
-0.028600000000000004,0.008200000000000002,-0.020200000000000003,-0.027625,-0.035250000000000004,603,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3
-0.036000000000000004,0.007999999999999997,-0.0382,-0.047875,-0.05274999999999999,599,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,5
0.0025000000000000022,0.358,0.18525000000000003,0.054000000000000006,-0.015749999999999997,593,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,5
-0.002,0.047,0.0685,0.006500000000000002,-0.009500000000000001,586,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,5
0.03975,0.3320000000000001,0.20074999999999998,-0.025,-0.022999999999999996,704,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,5
-0.0035000000000000014,0.1105,0.1425,0.046,0.022,742,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3
0.10350000000000001,0.16549999999999998,0.051750000000000004,0.08675000000000001,0.02875,651,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1
-0.002749999999999999,0.005250000000000001,0.073,0.074,0.10450000000000001,707,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2
0.28200000000000003,0.43625,0.25475000000000003,0.09225,-0.012499999999999997,624,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
-0.005750000000000001,0.01225,0.02325,0.039,0.08375,1094,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,3
0.14125,0.27375,0.09975,0.23700000000000002,0.07075000000000001,595,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
0.014500000000000002,0.10300000000000001,-0.033400000000000006,-0.072,-0.044000000000000004,606,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,5
0.02825,0.09225000000000001,0.04725,-0.0005000000000000004,-0.008750000000000003,791,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3
0.05124999999999999,0.236,0.108,0.03550000000000002,0.013499999999999998,658,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,3
-0.0007500000000000007,0.05425,0.028500000000000004,0.014750000000000003,0.007000000000000003,620,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
0.095,0.5295,0.18025000000000002,0.23074999999999998,0.16225,1216,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
0.2355,0.5327500000000001,0.04650000000000001,0.08675,0.025250000000000015,1141,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0.11400000000000002,0.2515,0.07675,-0.0037499999999999964,-0.023999999999999994,674,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
0.017750000000000002,0.1395,0.08175,0.15275,0.10175000000000001,1146,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0.23825000000000002,0.25325000000000003,0.07025,-0.020499999999999997,-0.02725,767,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6
0.006000000000000002,0.16875,0.08725,0.3665,0.40549999999999997,608,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,6
-0.009000000000000005,0.005749999999999998,0.0695,0.21599999999999997,0.19024999999999997,740,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,6
-0.0005000000000000004,0.1935,0.092,0.02025,-0.009749999999999998,599,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,5
-0.002,0.014749999999999997,0.03225,0.042,0.04025,762,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
0.024600000000000004,0.14025,0.031200000000000006,-0.06020000000000001,-0.037714285714285714,603,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3
0.005500000000000001,0.08049999999999999,0.17325000000000002,0.34299999999999997,0.3985,657,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,4
-0.005000000000000001,0.14775,0.06325,0.0012499999999999976,-0.017499999999999998,600,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,5
0.026,0.193,0.08275000000000002,-0.024750000000000005,-0.03,629,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3
-0.0014999999999999996,0.05925,0.24325,0.23399999999999999,0.13625,625,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6
0.005999999999999998,0.019,0.058600000000000006,0.1752,0.344625,712,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,3
-0.0515,0.00825,0.18650000000000003,0.20975000000000002,0.35450000000000004,891,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,4
-0.015750000000000007,0.07875000000000001,0.16775,0.287,0.30725,756,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3
0.01025,0.01575,0.055,0.063,0.11250000000000002,667,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,6
0.01075,0.06225,0.06787499999999999,0.17325000000000002,0.210125,713,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5
-0.002000000000000001,0.034,0.08600000000000001,0.11400000000000002,0.11775000000000002,686,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2
-0.0198,0.004,0.047400000000000005,-0.026000000000000002,0.006166666666666665,599,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1
-0.0002500000000000002,0.0055,0.021250000000000005,0.025500000000000002,0.0485,751,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
0.10775000000000001,0.20350000000000001,0.11875000000000001,0.18650000000000003,0.10300000000000001,632,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
0.003999999999999998,0.0072499999999999995,0.112,0.131,0.12200000000000001,709,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2
-0.008000000000000002,0.02325,0.09925,0.0095,-0.008749999999999999,1107,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,4
-0.0014999999999999996,0.004750000000000001,0.06525,0.07425,0.0645,677,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2
0.0378,0.1106,0.0318,0.094125,0.0845,742,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
0.0007500000000000002,0.007500000000000001,0.01225,0.0007499999999999998,0.0,742,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,4
0.0005000000000000004,0.0105,0.04975,0.06875,0.07425000000000001,687,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
0.02175,0.05475000000000001,0.10225000000000001,0.16675,0.20925,624,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2
0.0062,-0.007800000000000001,0.0762,0.2935,0.33199999999999996,737,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,4
0.0,0.019750000000000004,0.0505,0.10725000000000001,0.17825000000000002,665,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,6
0.08800000000000001,0.2886,0.127,-0.021200000000000007,-0.021375,724,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,3
-0.010000000000000002,0.06825,0.006749999999999999,-0.025000000000000005,-0.03375,1004,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,5
0.0115,0.019999999999999997,0.14875000000000002,0.2415,0.2545,704,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
-0.021,0.011249999999999996,0.027,-0.019000000000000003,-0.028749999999999994,613,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,5
0.07975000000000002,0.0475,0.03925,0.0795,0.08300000000000002,1030,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,4
0.1855,0.37725000000000003,0.11225,-0.024999999999999994,-0.009250000000000005,667,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,3
0.039,0.12225,0.018,0.0017499999999999998,0.01500000000000001,658,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,3
0.040999999999999995,0.24075,0.1455,0.028500000000000004,-0.007750000000000003,698,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3
-0.008,0.08960000000000001,-0.0168,-0.07366666666666667,-0.027375000000000003,599,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1
0.004750000000000001,0.01725,0.0075,0.0025,0.0014999999999999996,770,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
0.006000000000000002,0.019249999999999996,-0.004250000000000004,-0.009499999999999998,0.009999999999999998,623,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6
0.034,0.11825000000000001,0.06675,0.0255,0.0014999999999999979,722,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,3
0.023,0.064,0.08975000000000001,0.186,0.1795,707,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,6
-0.0052499999999999995,0.01225,0.10700000000000001,0.07,0.018250000000000002,1571,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6
0.14125000000000001,0.22475000000000003,0.11875000000000001,0.005000000000000001,-0.0030000000000000027,620,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3
0.0405,0.096,0.060000000000000005,0.025249999999999998,0.0365,687,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
0.008749999999999999,0.025,0.0655,0.10775000000000001,0.15225,626,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2
-0.00925,-0.011999999999999997,0.0885,0.156,0.15225,664,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2
0.0015000000000000005,0.00775,0.045000000000000005,0.06375,0.05975000000000001,687,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2
0.0007500000000000007,0.0095,0.024,0.021,0.060500000000000005,1527,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6
-0.013000000000000005,-0.026749999999999996,0.011500000000000003,0.1165,0.31525000000000003,655,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,4
0.1525,0.272,0.0705,0.11725000000000001,0.223,659,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,6
-0.019250000000000003,0.03425,0.03875000000000001,0.078,0.21275,1077,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,2
-0.013000000000000001,-0.015400000000000002,0.0484,0.015624999999999997,-0.0002500000000000037,588,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3
-0.004,0.00375,0.03725,0.0745,0.10450000000000001,707,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,6
0.01125,0.0785,0.026500000000000003,0.0165,-0.006249999999999999,622,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3
-0.041,-0.033999999999999996,-0.013599999999999998,-0.015375000000000002,-0.037000000000000005,603,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3
